year,chart_date,rank,title,artist,raw_genre,legacy_simplified_genre,vader_fulltext_score,textblob_fulltext_score,vader_fulltext_label,textblob_fulltext_label,model_agreement,simplified_genre,genre_review_status,genre_review_note,contains_read_more,contains_embed,contains_contributors,contains_genius_metadata,raw_character_count,clean_character_count,clean_word_count,clean_line_count,usable_lyrics,word_count,line_count,unique_word_ratio,repeated_line_share,lyrics_available,rank_weight
2025,2025-05-03,35,Blue Strips,Jessie Murph,Alternative,Alternative,0.9685,-0.1799040404040403,positive,negative,False,Alternative,rule_based,,False,False,False,False,1642,1642,383,63,True,383,63,0.18276762402088773,0.6507936507936508,True,66
2025,2025-05-03,36,Worst Way,Riley Green,country,Country,-0.9736,-0.2215195105820106,negative,negative,True,Country,rule_based,,False,False,False,False,1444,1444,302,46,True,302,46,0.3211920529801324,0.4130434782608695,True,65
2025,2025-05-03,37,Good News,Shaboozey,Country,Country,0.4492,0.1318948412698412,positive,positive,True,Country,rule_based,,False,False,False,False,1559,1249,244,38,True,244,38,0.36065573770491804,0.5,True,64
2025,2025-05-03,38,Sailor Song,Gigi Perez,Alternative,Alternative,-0.9672,-0.144172932330827,negative,negative,True,Alternative,rule_based,,False,False,False,False,1481,1481,314,30,True,314,30,0.3980891719745223,0.19999999999999996,True,63
2025,2025-05-03,39,Weren't For The Wind,Ella Langley,country,Country,-0.2698,0.0273989898989899,negative,neutral,False,Country,rule_based,,False,False,False,False,1633,1633,305,46,True,305,46,0.32786885245901637,0.4782608695652174,True,62
2025,2025-05-03,40,Hard Fought Hallelujah,Brandon Lake X Jelly Roll,,Unknown,0.9996,-0.1024884259259259,positive,negative,False,Christian,manual_override,Missing source genre; broad category reviewed manually.,False,False,False,False,1841,1559,285,52,True,285,52,0.2771929824561403,0.3076923076923077,True,61
2025,2025-05-03,41,I'm A Little Crazy,Morgan Wallen,country,Country,-0.9953,-0.3909986772486772,negative,negative,True,Country,rule_based,,False,False,False,False,1299,1298,257,29,True,256,29,0.42578125,0.24137931034482762,True,60
2025,2025-05-03,42,Azizam,Ed Sheeran,soft pop,Pop,0.9591,-0.1527272727272727,positive,negative,False,Pop,rule_based,,False,False,False,False,1200,1200,250,39,True,248,39,0.3185483870967742,0.5128205128205128,True,59
2025,2025-05-03,43,Wildflower,Billie Eilish,Alternative,Alternative,0.9985,0.1929687499999999,positive,positive,True,Alternative,rule_based,,False,False,False,False,1489,1489,313,38,True,313,38,0.3706070287539936,0.052631578947368474,True,58
2025,2025-05-03,44,Cry For Me,The Weeknd,R&B/Soul,R&B,-0.9959,-0.0833874458874458,negative,negative,True,R&B/Soul,rule_based,,False,False,False,False,2134,1762,374,44,True,374,44,0.25935828877005346,0.38636363636363635,True,57
2025,2025-05-03,45,Dark Thoughts,Lil Tecca,"melodic rap, rap",Hip-Hop,-0.9962,-0.1196969696969696,negative,negative,True,Hip-Hop,rule_based,,True,False,False,False,2182,2100,436,34,True,436,34,0.2591743119266055,0.3529411764705882,True,56
2025,2025-05-03,46,Residuals,Chris Brown,r&b,R&B,0.9914,0.1510979358805445,positive,positive,True,R&B/Soul,rule_based,,False,False,False,False,1797,1797,363,54,True,363,54,0.32231404958677684,0.2407407407407407,True,55
2025,2025-05-03,47,Denial Is A River,Doechii,Hip-Hop/Rap,Hip-Hop,-0.5465,0.0725340136054421,negative,positive,False,Hip-Hop,rule_based,,False,False,False,False,2817,2817,559,78,True,556,78,0.4658273381294964,0.0,True,54
2025,2025-05-03,48,DTMF,Bad Bunny,"reggaeton, trap latino, urbano latino, latin",Hip-Hop,-0.9186,0.0,negative,neutral,False,Latin,rule_based,,False,False,False,False,2402,2402,475,59,True,406,59,0.4408866995073892,0.06779661016949157,True,53
2025,2025-05-03,49,Indigo,Sam Barber Featuring Avery Anna,country,Country,0.9872,0.1357142857142857,positive,positive,True,Country,rule_based,,False,False,False,False,1564,1563,321,34,True,321,34,0.3302180685358255,0.38235294117647056,True,52
2025,2025-05-03,50,Am I Okay?,Megan Moroney,country,Country,0.9992,0.3386507936507936,positive,positive,True,Country,rule_based,,False,False,False,False,1726,1726,347,45,True,345,45,0.3333333333333333,0.4222222222222223,True,51
2025,2025-05-03,51,Back To Friends,sombr,Indie Rock,Rock,0.9757,-0.134347442680776,positive,negative,False,Alternative,rule_based,,False,False,False,False,943,943,191,31,True,189,31,0.3968253968253968,0.32258064516129037,True,50
2025,2025-05-03,52,Me Jalo,Fuerza Regida & Grupo Frontera,"corrido, corridos tumbados, corridos bélicos, música mexicana, banda, sierreño, electro corridos, sad sierreño",Other,-0.296,0.15,negative,positive,False,Latin,rule_based,,False,False,False,False,1733,1733,366,51,True,319,51,0.26332288401253917,0.3137254901960784,True,49
2025,2025-05-03,53,Love Me Not,Ravyn Lenae,alternative r&b,R&B,0.9712,-0.0116666666666666,positive,neutral,False,R&B/Soul,rule_based,,False,False,False,False,2297,2297,496,50,True,496,50,0.23790322580645162,0.48,True,48
2025,2025-05-03,54,Smile,Morgan Wallen,country,Country,0.9953,0.2461180124223602,positive,positive,True,Country,rule_based,,False,False,False,False,1132,1132,235,28,True,233,28,0.48068669527896996,0.3214285714285714,True,47
2025,2025-05-03,55,Twilight Zone,Ariana Grande,pop,Pop,-0.155,0.1746753246753246,negative,positive,False,Pop,rule_based,,False,False,False,False,1432,1432,285,46,True,285,46,0.3368421052631579,0.3913043478260869,True,46
2025,2025-05-03,56,Somebody Loves Me,PARTYNEXTDOOR & Drake,r&b,R&B,0.9981,0.0840419501133787,positive,positive,True,R&B/Soul,rule_based,,False,False,False,False,1907,1907,373,46,True,371,46,0.3692722371967655,0.21739130434782605,True,45
2025,2025-05-03,57,Undressed,sombr,Indie Rock,Rock,-0.9206,-0.0354256854256854,negative,neutral,False,Alternative,rule_based,,False,False,False,False,1349,1348,262,34,True,260,34,0.3346153846153846,0.3529411764705882,True,44
2025,2025-05-03,58,Revolving Door,Tate McRae,Pop,Pop,-0.9776,0.1452241715399609,negative,positive,False,Pop,rule_based,,False,False,False,False,1920,1920,408,50,True,406,50,0.2733990147783251,0.21999999999999997,True,43
2025,2025-05-03,59,Baile Inolvidable,Bad Bunny,"reggaeton, trap latino, urbano latino, latin",Hip-Hop,-0.9878,0.0,negative,neutral,False,Latin,rule_based,,False,False,False,False,2083,2083,420,69,True,370,69,0.3324324324324324,0.3623188405797102,True,42
2025,2025-05-03,60,Rather Lie,Playboi Carti & The Weeknd,rage rap,Hip-Hop,-0.8666,0.0037907268170426,negative,neutral,False,Hip-Hop,rule_based,,False,False,False,False,2973,2973,592,74,True,588,74,0.2942176870748299,0.21621621621621623,True,41
2025,2025-05-03,61,The Giver,Chappell Roan,Pop,Pop,0.9963,0.3208333333333333,positive,positive,True,Pop,rule_based,,False,False,False,False,1520,1520,339,59,True,339,59,0.31268436578171094,0.44067796610169496,True,40
2025,2025-05-03,62,Peekaboo,Kendrick Lamar Featuring AzChike,"hip hop, west coast hip hop",Hip-Hop,-0.9712,0.0350448933782267,negative,neutral,False,Hip-Hop,rule_based,,False,False,False,False,3301,3301,583,67,True,579,67,0.33678756476683935,0.32835820895522383,True,39
2025,2025-05-03,63,BMF,SZA,"egyptian pop, arabic rap, egyptian hip hop",Hip-Hop,0.9914,0.2298463356973994,positive,positive,True,R&B/Soul,manual_override,Source returned an unrelated Egyptian-music profile.,False,False,False,False,2007,2007,407,49,True,405,49,0.41975308641975306,0.18367346938775508,True,38
2025,2025-05-03,64,Fix What You Didn't Break,Nate Smith,country,Country,-0.893,-0.0570728291316526,negative,negative,True,Country,rule_based,,False,False,False,False,1614,1614,333,47,True,333,47,0.3033033033033033,0.42553191489361697,True,37
2025,2025-05-03,65,Holy Smokes,Bailey Zimmerman,country,Country,0.753,0.0478333333333333,positive,neutral,False,Country,rule_based,,False,False,False,False,1727,1725,330,36,True,328,36,0.3719512195121951,0.36111111111111116,True,36
2025,2025-05-03,66,Somethin' 'Bout A Woman,Thomas Rhett Featuring Teddy Swims,"country, acoustic country, pop country",Pop,0.2723,0.2208888888888888,positive,positive,True,Country,rule_based,,False,False,False,False,1465,1465,261,43,True,259,43,0.33976833976833976,0.2790697674418605,True,35
2025,2025-05-03,67,Te Queria Ver,Aleman X Neton Vega,,Unknown,-0.4939,0.0,negative,neutral,False,Latin,manual_override,Missing source genre; broad category reviewed manually.,False,False,False,False,1759,1759,336,44,True,303,44,0.48184818481848185,0.2727272727272727,True,34
2025,2025-05-03,68,Friends Like That,John Morgan Featuring Jason Aldean,country,Country,0.9942,0.0577248677248677,positive,positive,True,Country,rule_based,,False,False,False,False,1909,1909,384,46,True,384,46,0.3151041666666667,0.3695652173913043,True,33
2025,2025-05-03,69,Loco,Neton Vega,"corrido, corridos tumbados, corridos bélicos, electro corridos",Other,-0.9825,0.0,negative,neutral,False,Latin,rule_based,,False,False,False,False,2023,2023,411,51,True,391,51,0.2557544757033248,0.47058823529411764,True,32
2025,2025-05-03,70,Texas,Blake Shelton,country,Country,0.1824,0.395940170940171,positive,positive,True,Country,rule_based,,False,False,False,False,1461,1461,267,47,True,267,47,0.35580524344569286,0.574468085106383,True,31
2025,2025-05-03,71,Happen To Me,Russell Dickerson,country,Country,0.8301,0.0461375661375661,positive,neutral,False,Country,rule_based,,False,False,False,False,1818,1818,350,39,True,348,39,0.29022988505747127,0.2564102564102564,True,30
2025,2025-05-03,72,Your Way's Better,Forrest Frank,"christian hip hop, christian pop, pop worship, christian, worship, gospel r&b",Christian,0.9975,0.3898611111111111,positive,positive,True,Christian,rule_based,,False,False,False,False,1591,1591,310,51,True,308,51,0.36038961038961037,0.3137254901960784,True,29
2025,2025-05-03,73,Backseat Driver,Kane Brown,"country, pop country",Pop,0.9265,-0.0874042145593869,positive,negative,False,Country,rule_based,,False,False,False,False,1864,1864,377,48,True,373,48,0.3726541554959786,0.33333333333333337,True,28
2025,2025-05-03,74,Busy Woman,Sabrina Carpenter,Pop,Pop,0.9976,0.1547929067460317,positive,positive,True,Pop,rule_based,,False,False,False,False,1598,1598,322,43,True,322,43,0.3198757763975155,0.3023255813953488,True,27
2025,2025-05-03,75,Are You Even Real,Teddy Swims & GIVEON,Pop,Pop,0.9905,0.3311224489795918,positive,positive,True,Pop,rule_based,,False,False,False,False,1299,1299,271,42,True,269,42,0.35315985130111527,0.1428571428571429,True,26
2025,2025-05-03,76,Ojos Tristes,"Selena Gomez, benny blanco & The Marias",pop,Pop,0.9506,-0.3220238095238095,positive,negative,False,Pop,rule_based,,False,False,False,False,1182,1182,248,36,True,236,36,0.4194915254237288,0.3055555555555556,True,25
2025,2025-05-03,77,EOO,Bad Bunny,"reggaeton, trap latino, urbano latino, latin",Hip-Hop,-0.9652,-0.3333333333333332,negative,negative,True,Latin,rule_based,,False,False,False,False,2424,2424,473,61,True,429,61,0.38927738927738925,0.11475409836065575,True,24
2025,2025-05-03,78,Steve's Lava Chicken,Jack Black,Hard Rock,Rock,-0.0516,-0.1166666666666666,negative,negative,True,Rock,rule_based,,True,False,False,False,398,202,38,5,True,38,5,0.6842105263157895,0.0,True,23
2025,2025-05-03,79,The Largest,BigXthaPlug,southern hip hop,Hip-Hop,-0.9875,0.065602453102453,negative,positive,False,Hip-Hop,rule_based,,False,False,False,False,2205,2205,427,49,True,422,49,0.43601895734597157,0.1428571428571429,True,22
2025,2025-05-03,80,No Pole,Don Toliver,Hip-Hop/Rap,Hip-Hop,0.9583,0.0112128612128612,positive,neutral,False,Hip-Hop,rule_based,,False,False,False,False,2122,2122,427,50,True,425,50,0.32235294117647056,0.16000000000000003,True,21
2025,2025-05-03,81,Feel It,d4vd,Alternative,Alternative,0.9878,0.0388888888888888,positive,neutral,False,Alternative,rule_based,,False,False,False,False,1826,1826,382,50,True,382,50,0.31413612565445026,0.19999999999999996,True,20
2025,2025-05-03,82,Die Trying,"PARTYNEXTDOOR, Drake & Yebba",r&b,R&B,0.982,0.0629164313946922,positive,positive,True,R&B/Soul,rule_based,,False,False,False,False,2068,2068,411,51,True,411,51,0.4233576642335766,0.2549019607843137,True,19
2025,2025-05-03,83,Like Him,"Tyler, The Creator Featuring Lola Young",Hip-Hop/Rap,Hip-Hop,0.9352,-0.0977272727272727,positive,negative,False,Hip-Hop,rule_based,,False,False,False,False,1648,1648,341,58,True,339,58,0.336283185840708,0.18965517241379315,True,18
2025,2025-05-03,84,Morena,Neton Vega & Peso Pluma,"corrido, corridos tumbados, corridos bélicos, electro corridos",Other,-0.8591,0.0,negative,neutral,False,Latin,rule_based,,False,False,False,False,815,815,158,27,True,145,27,0.5172413793103449,0.2222222222222222,True,17
2025,2025-05-03,85,Haunted,Kane Brown With Jelly Roll,"country, pop country",Pop,-0.997,0.1709459459459459,negative,positive,False,Country,rule_based,,False,False,False,False,1784,1590,320,51,True,320,51,0.265625,0.4117647058823529,True,16
2025,2025-05-03,86,Gimme A Hug,Drake,"rap, hip hop",Hip-Hop,0.9154,-0.0237462006079027,positive,neutral,False,Hip-Hop,rule_based,,False,False,False,False,2741,2741,539,53,True,535,53,0.47102803738317756,0.0,True,15
2025,2025-05-03,87,Headphones On,Addison Rae,Pop,Pop,0.9928,0.3053030303030303,positive,positive,True,Pop,rule_based,,False,False,False,False,2143,2143,429,62,True,427,62,0.22950819672131148,0.5806451612903225,True,14
2025,2025-05-03,88,End Of The World,Miley Cyrus,Pop,Pop,0.8396,0.1633333333333333,positive,positive,True,Pop,rule_based,,False,False,False,False,1966,1966,404,40,True,404,40,0.28465346534653463,0.32499999999999996,True,13
2025,2025-05-03,89,Whiskey Drink,Jason Aldean,"country, acoustic country",Country,0.9716,0.1172063492063492,positive,positive,True,Country,rule_based,,False,False,False,False,1805,1805,365,57,True,365,57,0.2958904109589041,0.29824561403508776,True,12
2025,2025-05-03,90,Call Me When You Break Up,"Selena Gomez, benny blanco & Gracie Abrams",pop,Pop,-0.929,-0.0890747755331089,negative,negative,True,Pop,rule_based,,False,False,False,False,1641,1641,345,36,True,343,36,0.37317784256559766,0.3055555555555556,True,11
2025,2025-05-03,91,Forever To Me,Cole Swindell,"country, acoustic country",Country,0.9933,0.1520292207792208,positive,positive,True,Country,rule_based,,False,False,False,False,1301,1301,267,36,True,265,36,0.4339622641509434,0.08333333333333337,True,10
2025,2025-05-03,92,Chest Pain (I Love),Malcolm Todd,Alternative,Alternative,0.9991,0.3707988980716253,positive,positive,True,Alternative,rule_based,,False,False,False,False,1112,1112,243,36,True,243,36,0.32098765432098764,0.4722222222222222,True,9
2025,2025-05-03,93,Nuevayol,Bad Bunny,"reggaeton, trap latino, urbano latino, latin",Hip-Hop,-0.743,0.1266666666666667,negative,positive,False,Latin,rule_based,,False,False,False,False,2185,2185,436,57,True,395,57,0.37468354430379747,0.21052631578947367,True,8
2025,2025-05-03,94,Party 4 U,Charli xcx,"hyperpop, art pop",Pop,1.0,0.1200348432055748,positive,positive,True,Pop,rule_based,,True,False,False,False,4153,4072,839,97,True,836,97,0.16267942583732056,0.5463917525773196,True,7
2025,2025-05-03,95,Actin Up,Tommy Richman,Hip-Hop/Rap,Hip-Hop,-0.9503,-0.1454785954785955,negative,negative,True,Hip-Hop,rule_based,,False,False,False,False,1884,1884,393,43,True,391,43,0.2915601023017903,0.09302325581395354,True,6
2025,2025-05-03,96,Tattoo,Tito Double P,"corrido, corridos tumbados, corridos bélicos, electro corridos, música mexicana",Other,-0.9666,-0.2,negative,negative,True,Latin,rule_based,,False,False,False,False,992,992,190,31,True,151,31,0.5033112582781457,0.25806451612903225,True,5
2025,2025-05-03,97,House Again,Hudson Westbrook,country,Country,-0.9552,0.0297202797202797,negative,neutral,False,Country,rule_based,,False,False,False,False,1436,1436,308,43,True,305,43,0.33114754098360655,0.34883720930232553,True,4
2025,2025-05-03,98,like JENNIE,JENNIE,k-pop,Pop,0.9693,0.0582482993197278,positive,positive,True,Pop,rule_based,,True,False,False,False,1736,1705,307,50,True,279,50,0.32616487455197135,0.24,True,3
2025,2025-05-03,99,Caramel,Sleep Token,"progressive metal, metalcore",Metal,-0.8848,0.0912840136054421,negative,positive,False,Metal,rule_based,,True,False,False,False,2263,2172,430,47,True,426,47,0.4671361502347418,0.08510638297872342,True,2
